Date,Open,High,Low,Close,Volume
1992-04-09,9.488293137,9.488293137,9.132482144,9.310387641,1527862
1992-04-10,9.428991305,9.428991305,9.132482144,9.369689473,603832
1992-04-15,9.428991305,9.428991305,9.132482144,9.191783976,500900
1992-04-16,9.191783976,9.251085809,9.01387848,9.132482144,468205
1992-04-17,9.132482144,9.251085809,9.073180312,9.191783976,458423
1992-04-20,9.191783976,9.191783976,9.01387848,9.01387848,247364
1992-04-21,8.895274816,8.895274816,8.598765655,8.658067488,708625
1992-04-22,8.776671152,8.835972984,8.71736932,8.776671152,280050
1992-04-23,8.776671152,9.132482144,8.776671152,9.132482144,664146
1992-04-24,9.191783976,9.191783976,8.954576648,9.01387848,383343
1992-04-27,8.954576648,8.954576648,8.598765655,8.71736932,657850
1992-04-28,8.71736932,8.776671152,8.480161991,8.598765655,309490
1992-04-29,8.658067488,8.658067488,8.302256495,8.420860159,500583
1992-04-30,8.420860159,8.598765655,8.302256495,8.480161991,274070
1992-05-04,8.302256495,8.598765655,8.242954663,8.539463823,128400
1992-05-06,7.946445502,8.242954663,7.827841838,8.005747334,678935
1992-05-07,8.005747334,8.302256495,7.649936342,8.005747334,990100
1992-05-08,7.88714367,8.302256495,7.768540006,8.302256495,521100
1992-05-11,8.71736932,8.954576648,8.480161991,8.895274816,1650300
1992-05-12,8.776671152,8.835972984,8.361558327,8.420860159,685200
1992-05-13,8.242954663,8.361558327,8.124350999,8.183652831,475934
1992-05-14,8.065049166,8.242954663,8.005747334,8.183652831,377900
1992-05-15,8.302256495,8.302256495,8.183652831,8.302256495,217550
1992-05-19,7.472030845,7.59063451,7.472030845,7.472030845,1220300
1992-05-20,7.472030845,7.946445502,7.472030845,7.827841838,661400
1992-05-21,8.598765655,8.598765655,8.539463823,8.598765655,1125284
1992-05-22,8.420860159,8.480161991,8.183652831,8.302256495,941100
1992-05-25,8.658067488,8.658067488,8.420860159,8.539463823,1049600
1992-05-26,8.539463823,8.539463823,8.302256495,8.361558327,384439
1992-05-27,8.480161991,8.539463823,8.183652831,8.302256495,618600
1992-05-28,8.302256495,8.361558327,8.065049166,8.065049166,427600
1992-05-29,7.88714367,7.946445502,7.649936342,7.88714367,862375
1992-06-01,8.065049166,8.124350999,7.946445502,8.065049166,515855
1992-06-02,7.827841838,7.88714367,7.768540006,7.827841838,288584
1992-06-03,7.827841838,7.88714367,7.649936342,7.768540006,165100
1992-06-04,7.827841838,7.88714367,7.768540006,7.827841838,158106
1992-06-05,7.88714367,8.065049166,7.88714367,8.065049166,196700
1992-06-08,7.88714367,7.946445502,7.827841838,7.88714367,160000
1992-06-09,7.827841838,7.88714367,7.768540006,7.768540006,137200
1992-06-10,7.768540006,7.88714367,7.768540006,7.827841838,168700
1992-06-11,8.598765655,8.598765655,8.302256495,8.480161991,1507756
1992-06-12,8.361558327,8.480161991,8.242954663,8.302256495,467612
1992-06-15,8.302256495,8.361558327,8.124350999,8.183652831,200122
1992-06-16,8.183652831,8.420860159,8.183652831,8.242954663,213600
1992-06-17,8.302256495,8.480161991,8.242954663,8.302256495,631295
1992-06-18,8.242954663,8.480161991,8.242954663,8.242954663,499215
1992-06-19,8.242954663,8.420860159,8.242954663,8.302256495,149900
1992-06-22,8.302256495,8.302256495,8.183652831,8.242954663,201500
1992-06-23,8.242954663,8.242954663,8.124350999,8.183652831,159300
1992-06-24,8.183652831,8.361558327,8.183652831,8.242954663,181140
1992-06-25,8.361558327,8.361558327,8.183652831,8.242954663,121300
1992-06-26,8.242954663,8.302256495,8.124350999,8.183652831,179985
1992-06-29,8.183652831,8.242954663,8.124350999,8.183652831,97000
1992-06-30,8.183652831,8.183652831,8.065049166,8.065049166,123853
1992-07-02,8.065049166,8.183652831,8.065049166,8.065049166,115664
1992-07-03,8.124350999,8.124350999,8.005747334,8.065049166,102900
1992-07-06,8.065049166,8.124350999,8.005747334,8.065049166,109300
1992-07-07,8.065049166,8.242954663,8.065049166,8.065049166,124770
1992-07-08,8.065049166,8.065049166,7.946445502,7.946445502,113329
1992-07-09,8.005747334,8.065049166,8.005747334,8.065049166,109911
1992-07-10,8.124350999,8.124350999,7.946445502,8.005747334,108080
1992-07-13,8.005747334,8.005747334,7.88714367,7.88714367,154000
1992-07-14,7.88714367,7.946445502,7.88714367,7.88714367,110600
1992-07-16,7.946445502,8.124350999,7.946445502,8.065049166,142586
1992-07-17,8.124350999,8.658067488,8.065049166,8.480161991,1930613
1992-07-20,8.598765655,8.71736932,8.183652831,8.242954663,1004144
1992-07-21,8.242954663,8.242954663,8.124350999,8.183652831,412300
1992-07-22,8.183652831,8.302256495,8.183652831,8.242954663,128463
1992-07-23,8.183652831,8.242954663,8.124350999,8.124350999,113670
1992-07-24,8.183652831,8.183652831,8.065049166,8.124350999,168409
1992-07-27,8.183652831,8.242954663,8.065049166,8.124350999,118893
1992-07-28,8.124350999,8.183652831,8.065049166,8.065049166,136370
1992-07-29,8.124350999,8.124350999,8.005747334,8.065049166,77500
1992-07-30,8.124350999,8.242954663,8.065049166,8.124350999,108800
1992-07-31,8.183652831,8.242954663,8.124350999,8.183652831,149200
1992-08-03,8.302256495,8.420860159,8.183652831,8.183652831,457900
1992-08-04,8.302256495,8.361558327,8.242954663,8.361558327,482501
1992-08-05,8.420860159,8.71736932,8.420860159,8.598765655,1757138
1992-08-06,8.71736932,8.776671152,8.598765655,8.598765655,1137621
1992-08-07,8.598765655,8.658067488,8.420860159,8.480161991,469614
1992-08-10,8.480161991,8.539463823,8.361558327,8.361558327,235800
1992-08-11,8.480161991,8.480161991,8.361558327,8.420860159,102500
1992-08-13,8.420860159,8.480161991,8.420860159,8.420860159,131013
1992-08-14,8.420860159,8.480161991,8.361558327,8.480161991,185782
1992-08-17,8.480161991,8.480161991,8.302256495,8.361558327,262925
1992-08-18,8.302256495,8.480161991,8.302256495,8.420860159,241052
1992-08-19,8.361558327,8.420860159,8.361558327,8.420860159,199213
1992-08-20,8.420860159,8.539463823,8.361558327,8.361558327,112186
1992-08-21,8.361558327,8.361558327,8.242954663,8.242954663,261229
1992-08-24,8.302256495,8.361558327,8.183652831,8.183652831,181000
1992-08-25,8.242954663,8.242954663,8.183652831,8.242954663,237531
1992-08-26,8.242954663,8.361558327,8.242954663,8.242954663,164005
1992-08-27,8.302256495,8.302256495,8.183652831,8.183652831,89620
1992-08-28,8.242954663,8.242954663,8.183652831,8.242954663,94700
1992-08-31,8.302256495,8.361558327,8.242954663,8.242954663,72400
1992-09-01,8.242954663,8.302256495,8.242954663,8.302256495,80900
1992-09-02,8.302256495,8.420860159,8.302256495,8.302256495,98643
1992-09-03,8.361558327,8.361558327,8.065049166,8.361558327,496076
1992-09-04,8.361558327,8.420860159,8.302256495,8.420860159,136464
1992-09-07,8.420860159,8.420860159,8.302256495,8.302256495,347536
1992-09-08,8.242954663,8.242954663,8.183652831,8.242954663,188160
1992-09-09,8.242954663,8.539463823,8.242954663,8.539463823,880782
1992-09-10,8.598765655,8.954576648,8.480161991,8.71736932,2477054
1992-09-11,8.71736932,8.895274816,8.71736932,8.895274816,1087000
1992-09-14,9.073180312,9.310387641,8.954576648,9.191783976,2068548
1992-09-15,9.191783976,9.606896801,9.073180312,9.488293137,1786651
1992-09-16,9.488293137,9.725500465,9.310387641,9.666198633,1846015
1992-09-17,9.725500465,10.31851879,9.725500465,10.31851879,2885480
1992-09-18,10.37782062,10.55572611,10.25921695,10.25921695,2101843
1992-09-21,10.37782062,10.91153711,10.37782062,10.79293344,2467016
1992-09-22,10.79293344,10.91153711,10.49642428,10.55572611,1204911
1992-09-23,10.49642428,10.79293344,10.31851879,10.67432978,1118677
1992-09-24,10.67432978,10.91153711,10.55572611,10.67432978,1434829
1992-09-25,10.67432978,10.67432978,10.49642428,10.55572611,481970
1992-09-28,10.55572611,10.55572611,10.31851879,10.37782062,427531
1992-09-29,10.49642428,10.85223528,10.43712245,10.73363161,1373308
1992-09-30,10.85223528,10.85223528,10.55572611,10.61502795,332445
1992-10-01,10.61502795,11.62315909,10.55572611,11.62315909,3575572
1992-10-02,12.09757375,12.69059207,11.97897009,12.69059207,4804601
1992-10-05,12.69059207,12.9277994,11.97897009,11.97897009,3276409
1992-10-06,11.80106459,12.09757375,11.56385726,12.09757375,1824484
1992-10-07,12.09757375,12.33478108,11.80106459,11.86036642,1606140
1992-10-08,11.97897009,13.04640306,11.86036642,12.80919573,5970997
1992-10-09,12.9277994,13.40221406,12.57198841,12.9277994,4829737
1992-10-12,12.80919573,12.9277994,12.57198841,12.69059207,2046915
1992-10-13,12.69059207,12.80919573,12.57198841,12.69059207,1261086
1992-10-14,12.80919573,12.9277994,12.69059207,12.80919573,830270
1992-10-15,12.80919573,12.9277994,12.45338474,12.57198841,762640
1992-10-16,12.45338474,12.57198841,12.33478108,12.57198841,566300
1992-10-19,12.57198841,12.57198841,12.33478108,12.45338474,345857
1992-10-20,12.45338474,13.16500673,12.33478108,12.80919573,1527593
1992-10-21,13.16500673,13.87662871,13.16500673,13.52081772,4264026
1992-10-22,13.63942138,14.46964703,13.63942138,14.11383604,5525887
1992-10-26,14.46964703,15.41847635,14.23243971,15.41847635,4533919
1992-10-27,15.77428734,16.48590933,15.29987268,15.77428734,5410058
1992-10-28,15.892891,17.31613498,15.77428734,17.31613498,6315654
1992-10-29,17.31613498,17.67194597,16.84172032,17.07892765,3885886
1992-10-30,17.43473864,18.26496429,17.07892765,17.31613498,5005024
1992-11-02,17.5533423,17.67194597,16.96032398,17.07892765,2141181
1992-11-03,17.19753131,17.31613498,16.60451299,16.72311665,1468216
1992-11-04,16.60451299,18.38356795,16.36730566,18.38356795,7873786
1992-11-05,18.73937895,19.92541559,18.62077528,19.33239727,7117163
1992-11-06,19.5696046,19.92541559,18.85798261,19.09518994,4830012
1992-11-09,18.85798261,19.09518994,18.02775696,18.14636062,2597730
1992-11-10,17.79054963,18.62077528,17.43473864,17.9091533,2374799
1992-11-11,18.26496429,18.97658627,18.26496429,18.38356795,3444263
1992-11-12,18.14636062,18.26496429,17.43473864,17.79054963,3147621
1992-11-13,17.67194597,18.02775696,17.43473864,18.02775696,1763070
1992-11-16,18.14636062,18.26496429,17.67194597,17.79054963,1140350
1992-11-17,17.79054963,18.14636062,17.5533423,17.9091533,877765
1992-11-18,17.9091533,18.02775696,16.13009833,17.79054963,3620594
1992-11-19,18.26496429,18.26496429,16.96032398,17.19753131,2569954
1992-11-20,16.60451299,17.79054963,15.77428734,17.79054963,3257387
1992-11-23,17.9091533,18.02775696,17.43473864,17.43473864,1545094
1992-11-24,17.5533423,17.5533423,16.96032398,17.07892765,1127500
1992-11-25,16.96032398,17.19753131,16.72311665,16.72311665,855770
1992-11-26,16.84172032,17.19753131,16.72311665,17.19753131,658214
1992-11-27,17.31613498,17.43473864,17.19753131,17.31613498,910370
1992-11-30,17.31613498,17.43473864,16.96032398,16.96032398,327200
1992-12-01,16.96032398,17.07892765,16.84172032,16.84172032,270198
1992-12-02,16.96032398,17.5533423,16.84172032,17.43473864,1008110
1992-12-03,17.67194597,17.9091533,17.43473864,17.67194597,1710146
1992-12-04,17.5533423,17.5533423,17.19753131,17.31613498,317937
1992-12-08,17.19753131,17.31613498,17.07892765,17.19753131,218338
1992-12-09,17.19753131,17.31613498,17.07892765,17.07892765,77600
1992-12-11,17.31613498,17.31613498,17.07892765,17.19753131,60252
1992-12-14,17.19753131,17.43473864,17.07892765,17.07892765,152683
1992-12-15,17.07892765,17.19753131,16.96032398,16.96032398,233800
1992-12-16,16.96032398,17.19753131,16.96032398,17.07892765,101361
1992-12-17,17.19753131,17.31613498,17.07892765,17.19753131,137733
1992-12-18,17.19753131,17.31613498,17.07892765,17.07892765,107831
1992-12-21,17.19753131,17.67194597,17.07892765,17.43473864,580128
1992-12-22,17.5533423,17.67194597,17.19753131,17.31613498,200400
1992-12-23,17.31613498,17.31613498,17.19753131,17.19753131,211400
1992-12-24,17.31613498,17.43473864,17.19753131,17.31613498,347835
1992-12-25,17.19753131,17.43473864,17.19753131,17.43473864,255324
1992-12-28,17.5533423,18.97658627,17.5533423,18.62077528,4238412
1992-12-29,18.85798261,19.09518994,18.14636062,18.14636062,2198228
1992-12-30,18.50217162,18.97658627,18.26496429,18.38356795,1791674
1993-01-04,18.38356795,18.73937895,18.38356795,18.38356795,666538
1993-01-05,18.38356795,19.45100093,18.26496429,19.33239727,2618363
1993-01-06,19.45100093,20.28122658,19.33239727,19.68820826,5373622
1993-01-07,19.68820826,20.16262292,19.2137936,19.45100093,5079837
1993-01-08,19.5696046,20.04401925,19.45100093,20.04401925,2351962
1993-01-11,20.04401925,20.75564124,19.92541559,20.63703757,2879265
1993-01-12,20.63703757,21.11145223,20.39983024,21.11145223,2181769
1993-01-13,21.11145223,21.58586689,20.39983024,21.11145223,5696731
1993-01-14,20.75564124,21.46726322,20.63703757,21.23005589,2544735
1993-01-15,21.23005589,21.34865956,20.8742449,20.99284857,1260016
1993-01-18,20.75564124,20.99284857,20.51843391,20.75564124,1004105
1993-01-19,20.63703757,21.23005589,20.63703757,20.99284857,1114446
1993-01-20,21.11145223,21.94167788,20.99284857,21.82307422,2007060
1993-01-21,21.82307422,22.29748887,21.58586689,21.70447055,1730376
1993-01-22,21.70447055,22.89050719,21.70447055,22.65329986,1937817
1993-01-25,23.00911086,24.55095849,23.00911086,24.07654384,2373380
1993-01-26,24.07654384,24.43235483,23.60212918,23.72073284,3035208
1993-01-27,23.72073284,23.95794017,23.36492185,23.60212918,1504100
1993-01-28,23.60212918,23.72073284,23.12771452,23.12771452,1582819
1993-01-29,23.12771452,23.36492185,22.89050719,23.24631819,718840
1993-02-01,23.24631819,23.36492185,23.00911086,23.24631819,411700
1993-02-02,23.24631819,23.60212918,23.00911086,23.48352551,731116
1993-02-03,23.60212918,23.95794017,23.60212918,23.72073284,1228781
1993-02-04,23.83933651,23.95794017,23.48352551,23.60212918,894185
1993-02-05,23.60212918,23.83933651,23.48352551,23.72073284,598361
1993-02-08,23.83933651,23.83933651,23.60212918,23.72073284,566886
1993-02-09,23.72073284,23.72073284,23.24631819,23.24631819,501521
1993-02-10,23.12771452,23.72073284,23.12771452,23.72073284,409672
1993-02-11,23.83933651,24.78816582,23.60212918,23.95794017,1948750
1993-02-12,24.1951475,24.43235483,24.07654384,24.1951475,873936
1993-02-15,24.31375116,24.66956216,24.1951475,24.43235483,1075318
1993-02-16,24.43235483,24.43235483,23.72073284,23.95794017,878786
1993-02-17,23.48352551,23.83933651,23.36492185,23.48352551,1430162
1993-02-18,23.72073284,23.83933651,23.24631819,23.36492185,691345
1993-02-19,23.36492185,23.48352551,23.00911086,23.48352551,675268
1993-02-22,23.48352551,23.48352551,23.12771452,23.12771452,310560
1993-02-23,23.12771452,23.36492185,22.89050719,23.24631819,273506
1993-02-24,23.24631819,23.60212918,23.24631819,23.36492185,274941
1993-02-25,23.48352551,23.60212918,23.24631819,23.36492185,143600
1993-02-26,23.24631819,23.24631819,22.41609254,22.5346962,1215898
1993-03-01,22.41609254,22.65329986,21.23005589,21.34865956,776800
1993-03-02,21.34865956,21.82307422,21.11145223,21.82307422,495839
1993-03-03,21.82307422,21.82307422,20.8742449,20.99284857,431750
1993-03-04,20.8742449,20.8742449,20.16262292,20.8742449,425575
1993-03-05,20.75564124,20.8742449,20.39983024,20.63703757,170356
1993-03-09,20.51843391,20.51843391,19.80681192,19.92541559,352293
1993-03-10,19.92541559,20.75564124,19.80681192,20.75564124,473445
1993-03-11,20.75564124,20.99284857,20.28122658,20.39983024,302180
1993-03-12,20.63703757,21.70447055,20.63703757,21.58586689,658523
1993-03-15,21.82307422,21.82307422,21.11145223,21.34865956,383060
1993-03-16,21.23005589,21.70447055,21.23005589,21.70447055,233950
1993-03-17,21.82307422,22.17888521,21.82307422,21.82307422,364428
1993-03-18,21.82307422,21.94167788,21.70447055,21.70447055,199967
1993-03-19,21.70447055,22.77190353,21.70447055,22.77190353,788253
1993-03-22,22.77190353,23.48352551,22.41609254,22.77190353,1150350
1993-03-23,22.77190353,23.12771452,22.65329986,22.89050719,416865
1993-03-24,22.77190353,23.00911086,22.65329986,22.77190353,366450
1993-03-25,22.89050719,23.24631819,21.94167788,21.94167788,607339
1993-03-26,21.94167788,22.06028154,21.46726322,21.58586689,414900
1993-03-29,21.70447055,21.94167788,21.11145223,21.23005589,234933
1993-03-30,21.23005589,21.58586689,20.51843391,20.75564124,292600
1993-03-31,20.8742449,21.34865956,20.75564124,21.11145223,244200
1993-04-01,21.11145223,21.23005589,20.63703757,20.63703757,146800
1993-04-02,20.63703757,20.99284857,20.28122658,20.8742449,168719
1993-04-05,20.8742449,20.8742449,20.51843391,20.63703757,181927
1993-04-07,20.63703757,20.99284857,20.63703757,20.8742449,70800
1993-04-08,21.33134515,21.81891876,21.20945175,21.33134515,249887
1993-04-09,21.33134515,22.06270556,21.33134515,21.94081216,185260
1993-04-15,21.69702536,22.55027916,21.69702536,22.55027916,365333
1993-04-16,22.42838576,22.91595937,22.42838576,22.67217256,429423
1993-04-19,22.79406597,22.79406597,22.30649236,22.42838576,263200
1993-04-20,22.42838576,22.42838576,22.18459896,22.42838576,100400
1993-04-21,22.42838576,22.91595937,22.42838576,22.67217256,255187
1993-04-22,22.91595937,23.28163957,22.91595937,23.28163957,651531
1993-04-23,24.37868018,24.98814718,24.13489338,24.25678678,2472117
1993-04-26,24.37868018,24.50057358,23.64731977,23.76921317,749817
1993-04-27,23.52542637,23.64731977,23.03785277,23.40353297,977583
1993-04-28,23.28163957,23.64731977,23.15974617,23.28163957,743550
1993-04-29,23.28163957,23.64731977,23.28163957,23.52542637,415600
1993-04-30,23.40353297,23.64731977,23.15974617,23.40353297,335944
1993-05-04,23.15974617,23.15974617,22.06270556,22.18459896,869186
1993-05-06,22.55027916,23.28163957,22.55027916,23.15974617,480898
1993-05-07,23.40353297,23.40353297,22.55027916,22.67217256,560700
1993-05-10,22.67217256,22.67217256,22.18459896,22.55027916,385769
1993-05-11,22.42838576,22.79406597,22.30649236,22.79406597,139311
1993-05-12,22.79406597,23.15974617,22.79406597,23.15974617,216704
1993-05-13,23.15974617,23.52542637,22.91595937,23.28163957,371018
1993-05-14,23.40353297,23.40353297,23.15974617,23.28163957,262326
1993-05-17,23.40353297,23.52542637,23.15974617,23.28163957,208878
1993-05-18,23.28163957,23.52542637,23.15974617,23.40353297,311712
1993-05-19,23.52542637,24.01299997,23.52542637,23.89110657,859649
1993-05-20,23.89110657,23.89110657,23.40353297,23.52542637,322530
1993-05-21,23.52542637,23.52542637,23.28163957,23.28163957,305150
1993-05-24,23.03785277,23.03785277,22.67217256,22.91595937,339900
1993-05-25,22.91595937,23.28163957,22.79406597,23.28163957,155015
1993-05-26,23.28163957,23.40353297,22.79406597,22.91595937,168500
1993-05-27,22.79406597,22.79406597,22.30649236,22.42838576,376199
1993-05-28,22.67217256,22.79406597,22.55027916,22.67217256,187100
1993-05-31,22.67217256,22.67217256,22.30649236,22.55027916,82900
1993-06-01,22.42838576,22.42838576,21.94081216,22.18459896,278400
1993-06-02,22.18459896,22.18459896,21.69702536,21.81891876,376500
1993-06-03,21.94081216,22.55027916,21.94081216,22.42838576,169117
1993-06-07,22.42838576,22.91595937,22.42838576,22.67217256,297552
1993-06-08,22.55027916,22.67217256,22.42838576,22.55027916,135200
1993-06-09,22.55027916,23.15974617,22.55027916,23.15974617,280407
1993-06-10,23.15974617,23.15974617,22.79406597,23.03785277,131286
1993-06-11,23.03785277,23.15974617,23.03785277,23.15974617,278071
1993-06-14,23.40353297,23.89110657,23.40353297,23.52542637,883499
1993-06-15,23.76921317,24.37868018,23.64731977,24.13489338,1615436
1993-06-16,24.37868018,25.14051393,24.07394667,24.83578043,21963340
1993-06-17,24.98814718,25.74998094,24.98814718,25.44524743,19859760
1993-06-18,25.59761419,25.90234769,25.44524743,25.59761419,14985060
1993-06-21,25.59761419,26.51181469,25.59761419,25.90234769,19174040
1993-06-22,25.90234769,26.81654819,25.90234769,26.81654819,15863720
1993-06-23,26.81654819,27.1212817,26.51181469,26.66418144,13176740
1993-06-24,26.66418144,26.81654819,25.90234769,26.05471444,11002830
1993-06-25,26.05471444,26.20708119,25.74998094,25.90234769,4306300
1993-06-28,25.59761419,25.74998094,24.98814718,25.44524743,6677600
1993-06-29,25.29288068,25.59761419,24.83578043,24.98814718,4364370
1993-06-30,24.98814718,24.98814718,24.68341368,24.98814718,3726960
1993-07-02,24.98814718,25.59761419,24.98814718,25.59761419,3834800
1993-07-05,25.90234769,26.35944794,25.59761419,25.74998094,6867210
1993-07-06,25.90234769,26.05471444,25.44524743,25.74998094,2953320
1993-07-07,25.74998094,26.20708119,25.59761419,26.20708119,6049400
1993-07-08,26.20708119,26.35944794,25.59761419,25.59761419,3706400
1993-07-09,25.59761419,25.90234769,25.29288068,25.74998094,3620800
1993-07-12,25.90234769,25.90234769,25.44524743,25.44524743,1409800
1993-07-13,25.44524743,25.59761419,25.29288068,25.59761419,3159300
1993-07-14,25.59761419,26.51181469,25.59761419,26.05471444,14858410
1993-07-15,26.05471444,26.20708119,25.59761419,25.74998094,6031100
1993-07-16,25.74998094,25.74998094,25.29288068,25.44524743,6336500
1993-07-19,25.59761419,25.90234769,25.59761419,25.90234769,2536200
1993-07-20,26.05471444,26.20708119,25.74998094,25.90234769,3739200
1993-07-21,25.90234769,26.20708119,25.44524743,25.59761419,7854850
1993-07-22,25.59761419,25.74998094,25.14051393,25.44524743,8161100
1993-07-23,25.44524743,25.44524743,24.98814718,25.44524743,2664600
1993-07-26,25.44524743,25.44524743,25.14051393,25.14051393,1187760
1993-07-27,25.14051393,25.29288068,24.98814718,25.14051393,1391200
1993-07-28,25.14051393,25.90234769,25.14051393,25.74998094,4041050
1993-07-29,25.90234769,26.05471444,25.74998094,26.05471444,6133900
1993-07-30,26.05471444,26.20708119,25.74998094,26.05471444,3825440
1993-08-02,25.90234769,26.05471444,25.90234769,26.05471444,2098600
1993-08-04,26.05471444,26.20708119,25.90234769,26.20708119,3736510
1993-08-05,26.20708119,26.35944794,26.05471444,26.20708119,9355350
1993-08-06,26.51181469,26.66418144,26.35944794,26.51181469,10146170
1993-08-09,26.66418144,26.81654819,26.05471444,26.20708119,4120790
1993-08-10,26.05471444,26.20708119,25.90234769,26.05471444,1493400
1993-08-11,26.20708119,26.35944794,26.05471444,26.35944794,5259880
1993-08-13,26.35944794,26.35944794,25.90234769,25.90234769,3449370
1993-08-16,26.05471444,26.05471444,25.59761419,25.74998094,1633300
1993-08-17,25.74998094,25.74998094,25.44524743,25.44524743,2729066
1993-08-18,25.59761419,25.90234769,25.44524743,25.90234769,1166200
1993-08-19,25.90234769,25.90234769,25.59761419,25.59761419,862640
1993-08-20,25.74998094,25.90234769,25.59761419,25.74998094,2138540
1993-08-23,25.90234769,25.90234769,25.59761419,25.74998094,1486300
1993-08-24,25.74998094,25.90234769,25.59761419,25.74998094,924110
1993-08-25,25.74998094,26.66418144,25.59761419,26.66418144,7858540
1993-08-26,26.81654819,27.1212817,26.20708119,26.35944794,12001400
1993-08-27,26.51181469,26.66418144,26.05471444,26.35944794,3531940
