Date,Open,High,Low,Close,Volume
1992-08-28,34.97375357,35.11534772,34.69056528,35.11534772,85802
1992-08-31,34.97375357,35.11534772,34.83215943,34.83215943,140276
1992-09-01,31.43389997,31.71708826,30.58433511,31.71708826,70513
1992-09-02,31.8586824,32.28346484,31.8586824,32.28346484,92710
1992-09-03,32.42505898,32.70824727,32.28346484,32.28346484,70180
1992-09-04,32.28346484,32.42505898,32.28346484,32.28346484,42863
1992-09-07,32.28346484,32.56665312,32.28346484,32.42505898,50600
1992-09-08,32.42505898,33.1330297,32.42505898,32.99143556,139641
1992-09-09,33.1330297,34.54897114,33.1330297,34.54897114,333119
1992-09-10,34.69056528,35.82331844,34.54897114,35.11534772,561720
1992-09-11,34.97375357,35.68172429,34.97375357,35.398536,251467
1992-09-14,36.53128916,37.52244816,36.24810087,36.81447744,385162
1992-09-15,36.81447744,36.95607159,36.53128916,36.53128916,109052
1992-09-16,36.53128916,36.6728833,35.96491258,36.53128916,111847
1992-09-17,36.6728833,36.95607159,36.38969501,36.81447744,158546
1992-09-18,36.95607159,37.38085402,36.81447744,37.23925988,195758
1992-09-21,37.38085402,39.07998375,37.38085402,38.79679546,377785
1992-09-22,38.79679546,38.9383896,37.9472306,38.23041888,145467
1992-09-23,38.51360717,38.79679546,38.37201303,38.51360717,90395
1992-09-24,38.65520132,38.9383896,38.08882474,38.08882474,307840
1992-09-25,38.23041888,38.23041888,37.9472306,38.23041888,56666
1992-09-28,38.08882474,38.23041888,37.52244816,37.80563645,125196
1992-09-29,38.08882474,38.23041888,37.66404231,37.80563645,74845
1992-09-30,37.80563645,37.80563645,37.38085402,37.52244816,127912
1992-10-01,37.80563645,38.08882474,37.52244816,37.80563645,105436
1992-10-02,38.08882474,39.64636032,38.08882474,39.50476618,542936
1992-10-05,39.78795447,39.78795447,38.79679546,38.9383896,217896
1992-10-06,38.65520132,38.79679546,38.08882474,38.37201303,260413
1992-10-07,38.37201303,38.79679546,38.23041888,38.51360717,154261
1992-10-08,38.51360717,39.22157789,38.51360717,38.79679546,506845
1992-10-09,38.9383896,39.36317204,38.65520132,38.65520132,163965
1992-10-12,38.51360717,38.51360717,38.23041888,38.23041888,65247
1992-10-13,38.23041888,38.65520132,38.23041888,38.65520132,73783
1992-10-14,38.65520132,38.79679546,38.37201303,38.51360717,81315
1992-10-15,38.65520132,38.9383896,38.08882474,38.37201303,114489
1992-10-16,38.23041888,38.51360717,38.23041888,38.37201303,53967
1992-10-19,38.37201303,38.37201303,38.08882474,38.23041888,60120
1992-10-20,38.23041888,38.9383896,38.23041888,38.79679546,99420
1992-10-21,38.79679546,39.50476618,38.79679546,39.22157789,159030
1992-10-22,39.50476618,42.76143149,39.50476618,42.19505492,799852
1992-10-26,43.04461978,46.15969095,42.76143149,46.15969095,1109691
1992-10-27,46.15969095,47.00925581,44.46056122,44.74374951,729036
1992-10-28,44.74374951,46.15969095,44.46056122,45.59331437,356303
1992-10-29,45.87650266,48.99157383,45.59331437,48.70838554,932833
1992-10-30,48.99157383,50.97389184,48.99157383,50.40751527,833238
1992-11-02,50.40751527,50.69070356,49.27476212,49.84113869,310257
1992-11-03,49.5579504,49.84113869,48.42519725,48.70838554,337836
1992-11-04,48.70838554,51.25708013,47.57563239,50.40751527,821684
1992-11-05,50.97389184,51.82345671,49.84113869,50.40751527,651621
1992-11-06,50.40751527,50.40751527,49.27476212,49.27476212,311637
1992-11-09,48.99157383,48.99157383,47.85882068,48.42519725,252169
1992-11-10,48.14200896,48.99157383,47.2924441,48.14200896,265269
1992-11-11,48.14200896,48.99157383,48.14200896,48.70838554,204175
1992-11-12,48.70838554,48.70838554,47.00925581,47.57563239,349524
1992-11-13,47.2924441,47.57563239,46.44287924,47.2924441,342189
1992-11-16,47.57563239,48.14200896,47.00925581,47.57563239,115631
1992-11-17,47.57563239,48.14200896,47.00925581,47.57563239,219780
1992-11-18,47.57563239,47.85882068,44.46056122,47.57563239,650518
1992-11-19,47.85882068,48.14200896,46.44287924,47.57563239,609115
1992-11-20,46.72606752,48.70838554,46.15969095,48.42519725,547719
1992-11-23,48.42519725,48.70838554,47.57563239,48.14200896,449877
1992-11-24,47.57563239,48.14200896,47.57563239,47.85882068,206907
1992-11-25,47.57563239,47.57563239,47.2924441,47.2924441,84307
1992-11-26,47.00925581,47.57563239,47.00925581,47.57563239,46819
1992-11-27,47.57563239,47.57563239,47.2924441,47.57563239,156136
1992-11-30,47.57563239,47.85882068,47.2924441,47.85882068,111389
1992-12-01,47.57563239,48.14200896,47.57563239,48.14200896,192873
1992-12-02,48.42519725,50.97389184,48.42519725,50.97389184,875556
1992-12-03,51.54026842,52.106645,49.84113869,50.12432698,650655
1992-12-04,50.12432698,50.12432698,49.27476212,49.5579504,195441
1992-12-08,49.27476212,49.27476212,48.70838554,48.70838554,146578
1992-12-09,48.70838554,49.27476212,48.42519725,48.70838554,53643
1992-12-11,48.99157383,49.27476212,48.70838554,48.70838554,64602
1992-12-14,48.99157383,50.12432698,48.99157383,49.5579504,134185
1992-12-15,49.27476212,49.27476212,48.70838554,48.99157383,177978
1992-12-16,48.99157383,49.27476212,48.70838554,49.27476212,82728
1992-12-17,49.27476212,49.5579504,49.27476212,49.5579504,104392
1992-12-18,49.5579504,49.84113869,49.27476212,49.5579504,80586
1992-12-21,49.5579504,50.12432698,49.5579504,49.84113869,157970
1992-12-22,49.84113869,49.84113869,49.27476212,49.5579504,97800
1992-12-23,49.5579504,49.5579504,49.27476212,49.5579504,112782
1992-12-24,49.27476212,49.5579504,49.27476212,49.27476212,90003
1992-12-25,49.5579504,49.84113869,49.27476212,49.5579504,89225
1992-12-28,49.5579504,50.97389184,49.5579504,50.97389184,387203
1992-12-29,50.97389184,51.25708013,49.84113869,50.12432698,187880
1992-12-30,50.69070356,50.97389184,50.12432698,50.40751527,255415
1993-01-04,50.40751527,50.69070356,50.12432698,50.40751527,108607
1993-01-05,50.40751527,50.97389184,50.12432698,50.69070356,171408
1993-01-06,50.97389184,52.38983329,50.97389184,51.82345671,618733
1993-01-07,51.82345671,53.52258644,51.82345671,52.95620986,721745
1993-01-08,52.95620986,54.3721513,52.95620986,54.08896301,550961
1993-01-11,54.3721513,55.22171617,53.52258644,54.65533959,399897
1993-01-12,54.93852788,56.35446932,54.3721513,56.07128103,424229
1993-01-13,56.35446932,56.63765761,54.3721513,56.07128103,803917
1993-01-14,55.22171617,57.48722247,54.93852788,57.48722247,580678
1993-01-15,57.48722247,58.33678733,57.20403418,57.20403418,427539
1993-01-18,56.63765761,57.48722247,56.07128103,56.63765761,272454
1993-01-19,56.63765761,57.48722247,56.63765761,57.20403418,229214
1993-01-20,56.92084589,58.05359905,56.92084589,57.77041076,469853
1993-01-21,58.05359905,58.33678733,57.48722247,57.77041076,328623
1993-01-22,57.77041076,62.58461165,57.48722247,62.58461165,794554
1993-01-25,62.86779994,65.13330625,62.86779994,63.71736481,667974
1993-01-26,64.00055309,64.28374138,62.86779994,63.15098823,520872
1993-01-27,63.15098823,64.00055309,62.30142337,62.30142337,408061
1993-01-28,62.30142337,64.56692967,61.73504679,62.01823508,772436
1993-01-29,62.01823508,62.30142337,61.4518585,62.30142337,298827
1993-02-01,62.30142337,62.58461165,61.73504679,62.01823508,188481
1993-02-02,61.73504679,62.58461165,61.4518585,62.58461165,272525
1993-02-03,62.86779994,63.15098823,62.30142337,62.58461165,264343
1993-02-04,62.86779994,63.43417652,62.58461165,62.86779994,298796
1993-02-05,63.15098823,63.43417652,62.58461165,62.86779994,193768
1993-02-08,62.86779994,64.28374138,62.86779994,63.43417652,334443
1993-02-09,63.71736481,63.71736481,62.58461165,63.15098823,231013
1993-02-10,63.15098823,63.71736481,62.86779994,63.71736481,284693
1993-02-11,64.00055309,66.83243597,64.00055309,65.69968282,949578
1993-02-12,65.98287111,67.39881255,65.98287111,67.11562426,528564
1993-02-15,67.39881255,67.96518913,67.11562426,67.39881255,359007
1993-02-16,67.11562426,67.11562426,65.98287111,66.54924769,439909
1993-02-17,65.41649453,66.2660594,65.13330625,65.41649453,548749
1993-02-18,65.41649453,66.2660594,64.56692967,65.13330625,330829
1993-02-19,65.13330625,65.13330625,63.15098823,64.85011796,380312
1993-02-22,64.85011796,64.85011796,63.15098823,63.43417652,155389
1993-02-23,63.15098823,64.00055309,62.86779994,63.43417652,110591
1993-02-24,63.71736481,64.28374138,63.43417652,64.00055309,78697
1993-02-25,64.28374138,64.56692967,63.43417652,63.43417652,145976
1993-02-26,63.15098823,63.15098823,60.31910535,61.73504679,473656
1993-03-01,60.88548193,61.16867021,58.61997562,58.61997562,395032
1993-03-02,58.05359905,60.31910535,58.05359905,60.31910535,267749
1993-03-03,60.03591706,60.03591706,58.33678733,58.61997562,197499
1993-03-04,58.90316391,59.46954049,57.77041076,59.1863522,172818
1993-03-05,58.75433503,59.61836937,57.89030069,59.33035792,169078
1993-03-09,58.75433503,59.33035792,58.46632358,59.04234647,131846
1993-03-10,58.75433503,60.77041515,58.75433503,60.77041515,259942
1993-03-11,61.0584266,61.63444949,60.48240371,61.63444949,232994
1993-03-12,61.63444949,63.65052961,61.63444949,63.65052961,304796
1993-03-15,63.65052961,63.65052961,62.21047238,62.78649528,108383
1993-03-16,61.63444949,62.78649528,61.63444949,62.78649528,98823
1993-03-17,63.07450672,63.36251817,62.78649528,62.78649528,60525
1993-03-18,62.78649528,62.78649528,62.21047238,62.49848383,70865
1993-03-19,62.49848383,63.36251817,62.21047238,63.07450672,112589
1993-03-22,63.07450672,63.65052961,62.21047238,62.21047238,119831
1993-03-23,62.21047238,62.78649528,61.34643804,61.63444949,121779
1993-03-24,61.63444949,61.63444949,61.0584266,61.63444949,56955
1993-03-25,61.92246094,62.21047238,61.0584266,61.0584266,96625
1993-03-26,61.0584266,61.34643804,59.90638081,60.19439226,193107
1993-03-29,60.48240371,60.48240371,59.04234647,59.61836937,76097
1993-03-30,59.61836937,59.61836937,57.60228924,58.17831214,158273
1993-03-31,57.60228924,59.33035792,57.60228924,59.33035792,139996
1993-04-01,59.04234647,59.04234647,58.17831214,58.46632358,125398
1993-04-02,58.46632358,59.90638081,58.46632358,59.90638081,106128
1993-04-05,59.90638081,59.90638081,59.33035792,59.90638081,65966
1993-04-07,59.61836937,60.77041515,59.33035792,60.77041515,84141
1993-04-08,60.48240371,61.34643804,60.48240371,61.0584266,111918
1993-04-09,61.0584266,61.92246094,60.77041515,61.63444949,78131
1993-04-15,61.0584266,62.78649528,61.0584266,62.49848383,206316
1993-04-16,62.78649528,63.65052961,62.78649528,63.07450672,308905
1993-04-19,63.07450672,63.65052961,62.49848383,63.07450672,229166
1993-04-20,63.07450672,63.07450672,62.49848383,62.49848383,90395
1993-04-21,62.78649528,63.65052961,62.78649528,63.36251817,261812
1993-04-22,63.36251817,64.51456395,63.07450672,64.51456395,286539
1993-04-23,64.8025754,65.09058685,63.93854106,64.51456395,290249
1993-04-26,64.8025754,64.8025754,63.65052961,63.93854106,180831
1993-04-27,63.36251817,63.93854106,62.49848383,63.07450672,265797
1993-04-28,62.78649528,63.65052961,62.49848383,62.49848383,131978
1993-04-29,62.49848383,62.78649528,61.92246094,62.21047238,122884
1993-04-30,62.49848383,63.07450672,62.21047238,62.78649528,311164
1993-05-04,62.78649528,62.78649528,61.34643804,61.92246094,199360
1993-05-06,62.21047238,63.36251817,61.92246094,62.78649528,206507
1993-05-07,62.78649528,63.07450672,62.21047238,62.49848383,76928
1993-05-10,61.92246094,62.21047238,61.63444949,62.21047238,76401
1993-05-11,61.92246094,62.78649528,61.92246094,62.21047238,106639
1993-05-12,62.49848383,63.07450672,62.49848383,63.07450672,92664
1993-05-13,63.36251817,63.36251817,62.49848383,63.07450672,141275
1993-05-14,63.07450672,63.36251817,62.78649528,63.07450672,113987
1993-05-17,62.78649528,62.78649528,62.21047238,62.49848383,38766
1993-05-18,62.78649528,63.36251817,62.78649528,63.07450672,73073
1993-05-19,63.07450672,63.65052961,63.07450672,63.36251817,100206
1993-05-20,63.36251817,63.65052961,63.07450672,63.07450672,145615
1993-05-21,63.07450672,63.07450672,61.92246094,62.21047238,230764
1993-05-24,61.92246094,61.92246094,61.0584266,61.34643804,169891
1993-05-25,61.63444949,62.49848383,61.34643804,61.92246094,264569
1993-05-26,62.28247524,63.00250386,60.48240371,60.84241801,3135870
1993-05-27,60.48240371,60.48240371,59.04234647,60.1223894,1486660
1993-05-28,60.48240371,61.20243232,59.76237509,60.84241801,2040015
1993-05-31,60.84241801,60.84241801,59.04234647,59.40236078,2523820
1993-06-01,59.40236078,59.40236078,57.60228924,58.68233217,2502960
1993-06-02,58.32231786,59.76237509,57.96230355,59.40236078,1599850
1993-06-03,58.68233217,60.48240371,58.68233217,59.76237509,856280
1993-06-07,59.76237509,60.48240371,59.40236078,59.76237509,822580
1993-06-08,59.76237509,60.1223894,59.40236078,59.76237509,647380
1993-06-09,59.76237509,61.56244663,59.76237509,60.84241801,1661902
1993-06-10,60.84241801,61.20243232,60.1223894,60.84241801,819278
1993-06-11,60.84241801,61.56244663,60.48240371,61.56244663,1153980
1993-06-14,61.92246094,63.36251817,61.92246094,63.00250386,1989840
1993-06-15,63.00250386,63.36251817,62.28247524,63.36251817,1490950
1993-06-16,63.00250386,63.00250386,62.64248955,62.64248955,459070
1993-06-17,62.64248955,63.36251817,62.28247524,62.64248955,1537413
1993-06-18,63.00250386,63.36251817,62.28247524,63.00250386,1306450
1993-06-21,63.36251817,63.72253248,62.28247524,62.28247524,1971230
1993-06-22,62.64248955,62.64248955,61.92246094,62.28247524,1333810
1993-06-23,63.00250386,64.08254678,63.00250386,64.08254678,3639690
1993-06-24,64.08254678,64.8025754,62.64248955,63.00250386,1929450
1993-06-25,63.00250386,63.72253248,62.64248955,63.00250386,636794
1993-06-28,62.28247524,62.64248955,60.84241801,61.92246094,1448417
1993-06-29,61.92246094,61.92246094,60.84241801,61.20243232,952310
1993-06-30,61.20243232,61.20243232,60.48240371,60.84241801,692061
1993-07-02,60.84241801,61.20243232,60.1223894,60.84241801,1011420
1993-07-05,60.84241801,61.56244663,60.1223894,60.1223894,833679
1993-07-06,60.1223894,60.84241801,59.76237509,60.1223894,558780
1993-07-07,60.1223894,61.92246094,60.1223894,60.84241801,1130150
1993-07-08,61.20243232,61.56244663,60.48240371,60.48240371,686750
1993-07-09,60.48240371,60.84241801,60.48240371,60.84241801,464060
1993-07-12,60.84241801,60.84241801,60.1223894,60.1223894,377070
1993-07-13,60.48240371,60.48240371,59.40236078,59.76237509,795600
1993-07-14,59.76237509,60.48240371,59.40236078,59.76237509,870800
1993-07-15,59.76237509,60.48240371,59.76237509,60.1223894,650260
1993-07-16,60.1223894,60.1223894,59.40236078,59.76237509,562570
1993-07-19,60.1223894,60.48240371,60.1223894,60.48240371,367930
1993-07-20,60.48240371,60.48240371,59.76237509,59.76237509,779970
1993-07-21,59.76237509,60.48240371,59.76237509,59.76237509,603790
1993-07-22,60.1223894,60.48240371,59.40236078,59.76237509,990800
1993-07-23,59.76237509,59.76237509,59.40236078,59.40236078,895160
1993-07-26,59.76237509,60.1223894,59.40236078,60.1223894,660190
1993-07-27,59.76237509,60.1223894,59.76237509,60.1223894,559720
1993-07-28,59.76237509,61.92246094,59.76237509,61.56244663,2326480
1993-07-29,61.56244663,62.64248955,61.56244663,62.28247524,2036010
1993-07-30,62.28247524,62.64248955,61.56244663,61.56244663,1939384
1993-08-02,61.56244663,61.56244663,61.20243232,61.56244663,1066480
1993-08-04,61.56244663,62.64248955,61.20243232,62.28247524,2016865
1993-08-05,62.28247524,62.64248955,61.92246094,62.28247524,1322365
1993-08-06,62.28247524,63.36251817,62.28247524,63.00250386,2077320
1993-08-09,64.17600801,64.17600801,62.70912782,62.70912782,1594010
1993-08-10,62.70912782,63.07584787,62.34240778,63.07584787,946030
1993-08-11,62.70912782,63.44256792,62.70912782,63.07584787,731940
1993-08-13,62.70912782,62.70912782,61.97568773,62.70912782,1296250
1993-08-16,63.07584787,63.07584787,61.60896769,61.97568773,499810
1993-08-17,61.97568773,61.97568773,61.60896769,61.60896769,1058200
1993-08-18,61.60896769,62.34240778,61.60896769,61.97568773,470490
1993-08-19,61.97568773,62.34240778,61.60896769,62.34240778,734920
1993-08-20,62.34240778,62.34240778,61.60896769,61.97568773,348730
1993-08-23,61.97568773,62.34240778,61.60896769,61.60896769,694500
1993-08-24,61.60896769,61.60896769,60.87552759,61.24224764,1499740
1993-08-25,61.24224764,61.60896769,60.87552759,61.24224764,794441
1993-08-26,61.60896769,61.97568773,61.60896769,61.60896769,497390
1993-08-27,61.97568773,61.97568773,60.87552759,61.60896769,554860
1993-08-30,61.60896769,61.60896769,60.87552759,61.60896769,473330
1993-08-31,61.60896769,61.60896769,61.24224764,61.60896769,375080
1993-09-01,61.60896769,63.44256792,61.60896769,63.07584787,3199810
1993-09-02,63.44256792,64.54272805,63.07584787,64.54272805,4112720
